562;70;204;130;PROV_NSM_LAND_0518;x
563;70;218;165;PROV_NSM_LAND_0519;x
564;70;226;189;PROV_NSM_LAND_0520;x
565;70;232;186;PROV_NSM_LAND_0521;x
566;70;239;193;PROV_NSM_LAND_0522;x
567;70;242;83;PROV_NSM_LAND_0523;x
568;71;50;90;PROV_NSM_LAND_0524;x
569;71;57;39;PROV_NSM_LAND_0525;x
570;71;59;67;PROV_NSM_LAND_0526;x
571;71;96;243;PROV_NSM_SEA_045;x
572;71;116;74;PROV_NSM_LAND_0527;x
573;71;121;151;PROV_NSM_LAND_0528;x
574;71;152;39;PROV_NSM_LAND_0529;x
575;71;152;153;PROV_NSM_LAND_0530;x
576;71;154;161;PROV_NSM_LAND_0531;x
577;71;154;162;PROV_NSM_LAND_0532;x
578;71;175;110;PROV_NSM_LAND_0533;x
579;71;187;125;PROV_NSM_LAND_0534;x
580;71;190;96;PROV_NSM_LAND_0535;x
581;71;192;61;PROV_NSM_LAND_0536;x
582;71;202;91;PROV_NSM_LAND_0537;x
583;71;211;242;PROV_NSM_LAND_0538;x
584;72;59;40;PROV_NSM_LAND_0539;x
585;72;71;210;PROV_NSM_SEA_046;x
586;72;90;88;PROV_NSM_LAND_0540;x
587;72;117;97;PROV_NSM_LAND_0541;x
588;72;138;119;PROV_NSM_LAND_0542;x
589;72;143;189;PROV_NSM_SEA_047;x
590;72;150;93;PROV_NSM_LAND_0543;x
591;72;151;129;PROV_NSM_LAND_0544;x
592;72;155;87;PROV_NSM_LAND_0545;x
593;72;156;96;PROV_NSM_LAND_0546;x
594;72;214;143;PROV_NSM_LAND_0547;x
595;72;217;211;PROV_NSM_LAND_0548;x
596;72;219;113;PROV_NSM_LAND_0549;x
597;72;220;212;PROV_NSM_LAND_0550;x
598;72;222;192;PROV_NSM_LAND_0551;x
599;72;226;65;PROV_NSM_LAND_0552;x
600;72;234;86;PROV_NSM_LAND_0553;x
601;72;236;164;PROV_NSM_LAND_0554;x
602;72;244;146;PROV_NSM_LAND_0555;x
603;73;60;71;PROV_NSM_LAND_0556;x
604;73;64;62;PROV_NSM_LAND_0557;x
605;73;83;48;PROV_NSM_LAND_0558;x
606;73;100;36;PROV_NSM_LAND_0559;x
607;73;102;70;PROV_NSM_LAND_0560;x
608;73;148;73;PROV_NSM_LAND_0561;x
609;73;156;168;PROV_NSM_LAND_0562;x
610;73;161;90;PROV_NSM_LAND_0563;x
611;73;169;135;PROV_NSM_LAND_0564;x
612;73;173;55;PROV_NSM_LAND_0565;x
613;73;174;57;PROV_NSM_LAND_0566;x
614;73;201;195;PROV_NSM_LAND_0567;x
615;73;203;115;PROV_NSM_LAND_0568;x
616;73;234;36;PROV_NSM_LAND_0569;x
617;73;241;142;PROV_NSM_LAND_0570;x
618;73;245;143;PROV_NSM_LAND_0571;x
619;74;38;92;PROV_NSM_LAND_0572;x
620;74;41;95;PROV_NSM_LAND_0573;x
621;74;50;100;PROV_NSM_LAND_0574;x
622;74;82;79;PROV_NSM_LAND_0575;x
623;74;90;59;PROV_NSM_LAND_0576;x
624;74;96;221;PROV_NSM_SEA_048;x
625;74;111;234;PROV_NSM_SEA_049;x
626;74;120;231;PROV_NSM_SEA_050;x
627;74;142;156;PROV_NSM_LAND_0577;x
628;74;150;76;PROV_NSM_LAND_0578;x
629;74;156;128;PROV_NSM_LAND_0579;x
630;74;160;50;PROV_NSM_LAND_0580;x
631;74;165;84;PROV_NSM_LAND_0581;x
632;74;169;83;PROV_NSM_LAND_0582;x
633;74;200;67;PROV_NSM_LAND_0583;x
634;74;200;175;PROV_NSM_LAND_0584;x
635;74;203;129;PROV_NSM_LAND_0585;x
636;74;226;221;PROV_NSM_LAND_0586;x
637;74;230;121;PROV_NSM_LAND_0587;x
638;74;231;59;PROV_NSM_LAND_0588;x
639;74;232;99;PROV_NSM_LAND_0589;x
640;75;39;39;PROV_NSM_LAND_0590;x
641;75;45;68;PROV_NSM_LAND_0591;x
642;75;63;242;PROV_NSM_SEA_051;x
643;75;69;180;PROV_NSM_SEA_052;x
644;75;86;234;PROV_NSM_SEA_053;x
645;75;100;110;PROV_NSM_LAND_0592;x
646;75;115;104;PROV_NSM_LAND_0593;x
647;75;124;154;PROV_NSM_LAND_0594;x
648;75;136;140;PROV_NSM_LAND_0595;x
649;75;142;133;PROV_NSM_LAND_0596;x
650;75;149;41;PROV_NSM_LAND_0597;x
651;75;164;80;PROV_NSM_LAND_0598;x
652;75;190;200;PROV_NSM_LAND_0599;x
653;75;195;224;PROV_NSM_LAND_0600;x
654;75;198;173;PROV_NSM_LAND_0601;x
655;75;205;80;PROV_NSM_LAND_0602;x
656;75;212;175;PROV_NSM_LAND_0603;x
657;75;223;141;PROV_NSM_LAND_0604;x
658;75;234;224;PROV_NSM_LAND_0605;x
659;76;39;88;PROV_NSM_LAND_0606;x
660;76;47;95;PROV_NSM_LAND_0607;x
661;76;56;39;PROV_NSM_LAND_0608;x
662;76;83;55;PROV_NSM_LAND_0609;x
663;76;91;101;PROV_NSM_LAND_0610;x
664;76;99;67;PROV_NSM_LAND_0611;x
665;76;100;51;PROV_NSM_LAND_0612;x
666;76;108;73;PROV_NSM_LAND_0613;x
667;76;117;123;PROV_NSM_LAND_0614;x
668;76;121;103;PROV_NSM_LAND_0615;x
669;76;127;47;PROV_NSM_LAND_0616;x
670;76;132;153;PROV_NSM_LAND_0617;x
671;76;138;115;PROV_NSM_LAND_0618;x
672;76;143;55;PROV_NSM_LAND_0619;x
673;76;147;94;PROV_NSM_LAND_0620;x
674;76;161;35;PROV_NSM_LAND_0621;x
675;76;168;123;PROV_NSM_LAND_0622;x
676;76;179;171;PROV_NSM_LAND_0623;x
677;76;188;64;PROV_NSM_LAND_0624;x
678;76;199;98;PROV_NSM_LAND_0625;x
679;76;212;49;PROV_NSM_LAND_0626;x
680;76;222;124;PROV_NSM_LAND_0627;x
681;76;226;134;PROV_NSM_LAND_0628;x
682;76;229;150;PROV_NSM_LAND_0629;x
683;77;51;67;PROV_NSM_LAND_0630;x
684;77;73;52;PROV_NSM_LAND_0631;x
685;77;96;118;PROV_NSM_LAND_0632;x
686;77;102;116;PROV_NSM_LAND_0633;x
687;77;106;55;PROV_NSM_LAND_0634;x
688;77;148;42;PROV_NSM_LAND_0635;x
689;77;155;140;PROV_NSM_LAND_0636;x
690;77;195;218;PROV_NSM_LAND_0637;x
691;77;197;100;PROV_NSM_LAND_0638;x
692;77;208;75;PROV_NSM_LAND_0639;x
693;77;222;74;PROV_NSM_LAND_0640;x
694;77;229;117;PROV_NSM_LAND_0641;x
695;77;237;112;PROV_NSM_LAND_0642;x
696;77;240;216;PROV_NSM_LAND_0643;x
697;78;58;47;PROV_NSM_LAND_0644;x
698;78;103;62;PROV_NSM_LAND_0645;x
699;78;105;94;PROV_NSM_LAND_0646;x
700;78;116;88;PROV_NSM_LAND_0647;x
701;78;123;147;PROV_NSM_LAND_0648;x
702;78;131;103;PROV_NSM_LAND_0649;x
703;78;132;93;PROV_NSM_LAND_0650;x
704;78;137;67;PROV_NSM_LAND_0651;x
705;78;157;50;PROV_NSM_LAND_0652;x
706;78;164;35;PROV_NSM_LAND_0653;x
707;78;173;131;PROV_NSM_LAND_0654;x
708;78;183;125;PROV_NSM_LAND_0655;x
709;78;191;104;PROV_NSM_LAND_0656;x
710;78;192;65;PROV_NSM_LAND_0657;x
711;78;195;121;PROV_NSM_LAND_0658;x
712;78;212;194;PROV_NSM_LAND_0659;x
713;78;218;120;PROV_NSM_LAND_0660;x
714;78;235;44;PROV_NSM_LAND_0661;x
715;78;242;229;PROV_NSM_LAND_0662;x
716;79;42;93;PROV_NSM_LAND_0663;x
717;79;108;80;PROV_NSM_LAND_0664;x
718;79;117;186;PROV_NSM_SEA_054;x
719;79;157;168;PROV_NSM_LAND_0665;x
720;79;170;177;PROV_NSM_LAND_0666;x
721;79;174;84;PROV_NSM_LAND_0667;x
722;79;175;147;PROV_NSM_LAND_0668;x
723;79;181;169;PROV_NSM_LAND_0669;x
724;79;197;206;PROV_NSM_LAND_0670;x
725;79;212;140;PROV_NSM_LAND_0671;x
726;79;222;160;PROV_NSM_LAND_0672;x
727;79;226;238;PROV_NSM_LAND_0673;x
728;79;230;68;PROV_NSM_LAND_0674;x
729;79;230;239;PROV_NSM_LAND_0675;x
730;80;39;84;PROV_NSM_LAND_0676;x
731;80;40;141;PROV_NSM_SEA_055;x
732;80;82;101;PROV_NSM_LAND_0677;x
733;80;96;49;PROV_NSM_LAND_0678;x
734;80;110;89;PROV_NSM_LAND_0679;x
735;80;111;91;PROV_NSM_LAND_0680;x
736;80;116;60;PROV_NSM_LAND_0681;x
737;80;125;188;PROV_NSM_SEA_056;x
738;80;144;143;PROV_NSM_LAND_0682;x
739;80;155;121;PROV_NSM_LAND_0683;x
740;80;155;165;PROV_NSM_LAND_0684;x
741;80;175;94;PROV_NSM_LAND_0685;x
742;80;187;109;PROV_NSM_LAND_0686;x
743;80;202;158;PROV_NSM_LAND_0687;x
744;80;218;132;PROV_NSM_LAND_0688;x
745;80;223;72;PROV_NSM_LAND_0689;x
746;80;237;44;PROV_NSM_LAND_0690;x
747;81;36;106;PROV_NSM_LAND_0691;x
748;81;37;95;PROV_NSM_LAND_0692;x
749;81;80;64;PROV_NSM_LAND_0693;x
750;81;91;240;PROV_NSM_SEA_057;x
751;81;110;61;PROV_NSM_LAND_0694;x
752;81;112;71;PROV_NSM_LAND_0695;x
753;81;119;86;PROV_NSM_LAND_0696;x
754;81;158;38;PROV_NSM_LAND_0697;x
755;81;183;173;PROV_NSM_LAND_0698;x
756;81;185;68;PROV_NSM_LAND_0699;x
757;81;188;195;PROV_NSM_LAND_0700;x
758;81;192;213;PROV_NSM_LAND_0701;x
759;81;199;202;PROV_NSM_LAND_0702;x
760;81;207;81;PROV_NSM_LAND_0703;x
761;81;209;103;PROV_NSM_LAND_0704;x
762;81;211;35;PROV_NSM_LAND_0705;x
763;81;214;219;PROV_NSM_LAND_0706;x
764;81;219;192;PROV_NSM_LAND_0707;x
765;81;226;67;PROV_NSM_LAND_0708;x
766;81;226;103;PROV_NSM_LAND_0709;x
767;81;226;154;PROV_NSM_LAND_0710;x
768;81;231;232;PROV_NSM_LAND_0711;x
769;81;233;227;PROV_NSM_LAND_0712;x
770;81;242;51;PROV_NSM_LAND_0713;x
771;82;50;53;PROV_NSM_LAND_0714;x
772;82;98;65;PROV_NSM_LAND_0715;x
773;82;102;84;PROV_NSM_LAND_0716;x
774;82;115;182;PROV_NSM_SEA_058;x
775;82;125;179;PROV_NSM_SEA_059;x
776;82;136;203;PROV_NSM_SEA_060;x
777;82;137;154;PROV_NSM_LAND_0717;x
778;82;139;67;PROV_NSM_LAND_0718;x
779;82;152;123;PROV_NSM_LAND_0719;x
780;82;171;198;PROV_NSM_LAND_0720;x
781;82;174;149;PROV_NSM_LAND_0721;x
782;82;203;77;PROV_NSM_LAND_0722;x
783;82;217;55;PROV_NSM_LAND_0723;x
784;82;218;172;PROV_NSM_LAND_0724;x
785;82;226;221;PROV_NSM_LAND_0725;x
786;83;48;77;PROV_NSM_LAND_0726;x
787;83;69;74;PROV_NSM_LAND_0727;x
788;83;70;38;PROV_NSM_LAND_0728;x
789;83;94;70;PROV_NSM_LAND_0729;x
790;83;94;98;PROV_NSM_LAND_0730;x
791;83;97;36;PROV_NSM_LAND_0731;x
792;83;159;100;PROV_NSM_LAND_0732;x
793;83;162;49;PROV_NSM_LAND_0733;x
794;83;166;195;PROV_NSM_LAND_0734;x
795;83;187;144;PROV_NSM_LAND_0735;x
796;83;193;75;PROV_NSM_LAND_0736;x
797;83;197;76;PROV_NSM_LAND_0737;x
798;83;212;91;PROV_NSM_LAND_0738;x
799;83;214;87;PROV_NSM_LAND_0739;x
800;83;216;214;PROV_NSM_LAND_0740;x
801;83;222;74;PROV_NSM_LAND_0741;x
802;83;240;140;PROV_NSM_LAND_0742;x
803;84;36;111;PROV_NSM_LAND_0743;x
804;84;52;103;PROV_NSM_LAND_0744;x
805;84;66;98;PROV_NSM_LAND_0745;x
806;84;91;124;PROV_NSM_LAND_0746;x
807;84;97;73;PROV_NSM_LAND_0747;x
808;84;105;158;PROV_NSM_SEA_061;x
809;84;107;69;PROV_NSM_LAND_0748;x
810;84;107;223;PROV_NSM_SEA_062;x
811;84;114;124;PROV_NSM_LAND_0749;x
812;84;121;96;PROV_NSM_LAND_0750;x
813;84;161;60;PROV_NSM_LAND_0751;x
814;84;164;71;PROV_NSM_LAND_0752;x
815;84;178;75;PROV_NSM_LAND_0753;x
816;84;192;135;PROV_NSM_LAND_0754;x
817;84;193;116;PROV_NSM_LAND_0755;x
818;84;201;98;PROV_NSM_LAND_0756;x
819;84;203;156;PROV_NSM_LAND_0757;x
820;84;204;211;PROV_NSM_LAND_0758;x
821;84;205;119;PROV_NSM_LAND_0759;x
822;84;239;147;PROV_NSM_LAND_0760;x
823;84;243;72;PROV_NSM_LAND_0761;x
824;85;49;101;PROV_NSM_LAND_0762;x
825;85;59;90;PROV_NSM_LAND_0763;x
826;85;69;38;PROV_NSM_LAND_0764;x
827;85;102;89;PROV_NSM_LAND_0765;x
828;85;148;84;PROV_NSM_LAND_0766;x
829;85;161;98;PROV_NSM_LAND_0767;x
830;85;164;64;PROV_NSM_LAND_0768;x
831;85;186;107;PROV_NSM_LAND_0769;x
832;85;194;164;PROV_NSM_LAND_0770;x
833;85;195;74;PROV_NSM_LAND_0771;x
834;85;207;154;PROV_NSM_LAND_0772;x
835;85;213;215;PROV_NSM_LAND_0773;x
836;85;220;113;PROV_NSM_LAND_0774;x
837;85;223;77;PROV_NSM_LAND_0775;x
838;85;225;224;PROV_NSM_LAND_0776;x
839;85;238;195;PROV_NSM_LAND_0777;x
840;85;243;162;PROV_NSM_LAND_0778;x
841;86;38;96;PROV_NSM_LAND_0779;x
842;86;51;99;PROV_NSM_LAND_0780;x
843;86;67;92;PROV_NSM_LAND_0781;x
844;86;93;108;PROV_NSM_LAND_0782;x
845;86;116;113;PROV_NSM_LAND_0783;x
846;86;126;132;PROV_NSM_LAND_0784;x
847;86;142;67;PROV_NSM_LAND_0785;x
848;86;143;236;PROV_NSM_SEA_063;x
849;86;153;65;PROV_NSM_LAND_0786;x
850;86;157;121;PROV_NSM_LAND_0787;x
851;86;162;197;PROV_NSM_LAND_0788;x
852;86;168;64;PROV_NSM_LAND_0789;x
853;86;175;201;PROV_NSM_LAND_0790;x
854;86;190;152;PROV_NSM_LAND_0791;x
855;86;222;177;PROV_NSM_LAND_0792;x
856;86;223;130;PROV_NSM_LAND_0793;x
857;87;45;53;PROV_NSM_LAND_0794;x
858;87;50;68;PROV_NSM_LAND_0795;x
859;87;97;44;PROV_NSM_LAND_0796;x
860;87;97;126;PROV_NSM_LAND_0797;x
861;87;101;202;PROV_NSM_SEA_064;x
862;87;105;107;PROV_NSM_LAND_0798;x
863;87;110;94;PROV_NSM_LAND_0799;x
864;87;113;147;PROV_NSM_LAND_0800;x
865;87;147;44;PROV_NSM_LAND_0801;x
866;87;168;104;PROV_NSM_LAND_0802;x
867;87;185;82;PROV_NSM_LAND_0803;x
868;87;192;130;PROV_NSM_LAND_0804;x
869;87;226;79;PROV_NSM_LAND_0805;x
870;87;226;80;PROV_NSM_LAND_0806;x
871;87;233;113;PROV_NSM_LAND_0807;x
872;87;235;73;PROV_NSM_LAND_0808;x
873;87;239;73;PROV_NSM_LAND_0809;x
874;87;242;204;PROV_NSM_LAND_0810;x
875;88;38;102;PROV_NSM_LAND_0811;x
876;88;81;98;PROV_NSM_LAND_0812;x
877;88;97;92;PROV_NSM_LAND_0813;x
878;88;121;133;PROV_NSM_LAND_0814;x
879;88;129;161;PROV_NSM_LAND_0815;x
880;88;143;158;PROV_NSM_LAND_0816;x
881;88;152;146;PROV_NSM_LAND_0817;x
882;88;180;84;PROV_NSM_LAND_0818;x
883;88;184;48;PROV_NSM_LAND_0819;x
884;88;211;172;PROV_NSM_LAND_0820;x
885;88;213;101;PROV_NSM_LAND_0821;x
886;88;221;172;PROV_NSM_LAND_0822;x
887;88;224;215;PROV_NSM_LAND_0823;x
888;88;226;217;PROV_NSM_LAND_0824;x
889;88;233;95;PROV_NSM_LAND_0825;x
890;89;38;54;PROV_NSM_LAND_0826;x
891;89;42;85;PROV_NSM_LAND_0827;x
892;89;51;57;PROV_NSM_LAND_0828;x
893;89;68;81;PROV_NSM_LAND_0829;x
894;89;69;110;PROV_NSM_LAND_0830;x
895;89;114;183;PROV_NSM_SEA_065;x
896;89;142;97;PROV_NSM_LAND_0831;x
897;89;160;141;PROV_NSM_LAND_0832;x
898;89;188;183;PROV_NSM_LAND_0833;x
899;89;193;64;PROV_NSM_LAND_0834;x
900;89;218;225;PROV_NSM_LAND_0835;x
901;89;233;196;PROV_NSM_LAND_0836;x
902;89;239;206;PROV_NSM_LAND_0837;x
903;90;42;104;PROV_NSM_LAND_0838;x
904;90;46;51;PROV_NSM_LAND_0839;x
905;90;90;96;PROV_NSM_LAND_0840;x
906;90;129;57;PROV_NSM_LAND_0841;x
907;90;143;43;PROV_NSM_LAND_0842;x
908;90;157;180;PROV_NSM_LAND_0843;x
909;90;181;114;PROV_NSM_LAND_0844;x
910;90;191;39;PROV_NSM_LAND_0845;x
911;90;194;185;PROV_NSM_LAND_0846;x
912;90;195;45;PROV_NSM_LAND_0847;x
913;90;198;58;PROV_NSM_LAND_0848;x
914;90;207;189;PROV_NSM_LAND_0849;x
915;91;44;80;PROV_NSM_LAND_0850;x
916;91;46;123;PROV_NSM_LAND_0851;x
917;91;55;90;PROV_NSM_LAND_0852;x
918;91;118;118;PROV_NSM_LAND_0853;x
919;91;158;150;PROV_NSM_LAND_0854;x
920;91;172;72;PROV_NSM_LAND_0855;x
921;91;207;49;PROV_NSM_LAND_0856;x
922;91;208;225;PROV_NSM_LAND_0857;x
923;91;225;97;PROV_NSM_LAND_0858;x
924;91;241;216;PROV_NSM_LAND_0859;x
925;92;56;79;PROV_NSM_LAND_0860;x
926;92;73;85;PROV_NSM_LAND_0861;x
927;92;82;113;PROV_NSM_LAND_0862;x
928;92;98;38;PROV_NSM_LAND_0863;x
929;92;131;96;PROV_NSM_LAND_0864;x
930;92;163;170;PROV_NSM_LAND_0865;x
931;92;175;186;PROV_NSM_LAND_0866;x
932;92;233;154;PROV_NSM_LAND_0867;x
933;93;36;97;PROV_NSM_LAND_0868;x
934;93;86;76;PROV_NSM_LAND_0869;x
935;93;92;49;PROV_NSM_LAND_0870;x
936;93;95;103;PROV_NSM_LAND_0871;x
937;93;128;35;PROV_NSM_LAND_0872;x
938;93;133;128;PROV_NSM_LAND_0873;x
939;93;141;96;PROV_NSM_LAND_0874;x
940;93;154;188;PROV_NSM_LAND_0875;x
941;93;161;88;PROV_NSM_LAND_0876;x
942;93;174;62;PROV_NSM_LAND_0877;x
943;93;174;188;PROV_NSM_LAND_0878;x
944;93;177;87;PROV_NSM_LAND_0879;x
945;93;180;158;PROV_NSM_LAND_0880;x
946;93;185;122;PROV_NSM_LAND_0881;x
947;93;205;70;PROV_NSM_LAND_0882;x
948;93;208;217;PROV_NSM_LAND_0883;x
949;93;220;85;PROV_NSM_LAND_0884;x
950;93;227;43;PROV_NSM_LAND_0885;x
951;93;239;228;PROV_NSM_LAND_0886;x
952;93;243;146;PROV_NSM_LAND_0887;x
953;94;47;103;PROV_NSM_LAND_0888;x
954;94;73;96;PROV_NSM_LAND_0889;x
955;94;76;139;PROV_NSM_SEA_066;x
956;94;88;121;PROV_NSM_LAND_0890;x
957;94;115;64;PROV_NSM_LAND_0891;x
958;94;121;66;PROV_NSM_LAND_0892;x
959;94;135;167;PROV_NSM_LAND_0893;x
960;94;136;120;PROV_NSM_LAND_0894;x
961;94;142;82;PROV_NSM_LAND_0895;x
962;94;149;133;PROV_NSM_LAND_0896;x
963;94;155;124;PROV_NSM_LAND_0897;x
964;94;185;79;PROV_NSM_LAND_0898;x
965;94;190;117;PROV_NSM_LAND_0899;x
966;94;193;149;PROV_NSM_LAND_0900;x
967;94;217;175;PROV_NSM_LAND_0901;x
968;94;230;207;PROV_NSM_LAND_0902;x
969;95;36;92;PROV_NSM_LAND_0903;x
970;95;40;84;PROV_NSM_LAND_0904;x
971;95;54;141;PROV_NSM_SEA_067;x
972;95;64;84;PROV_NSM_LAND_0905;x
973;95;80;37;PROV_NSM_LAND_0906;x
974;95;91;105;PROV_NSM_LAND_0907;x
975;95;101;178;PROV_NSM_SEA_068;x
976;95;106;64;PROV_NSM_LAND_0908;x
977;95;133;53;PROV_NSM_LAND_0909;x
978;95;174;91;PROV_NSM_LAND_0910;x
979;95;174;140;PROV_NSM_LAND_0911;x
980;95;178;133;PROV_NSM_LAND_0912;x
981;95;199;127;PROV_NSM_LAND_0913;x
982;95;200;211;PROV_NSM_LAND_0914;x
983;95;209;74;PROV_NSM_LAND_0915;x
984;95;227;121;PROV_NSM_LAND_0916;x
985;95;241;153;PROV_NSM_LAND_0917;x
986;95;244;222;PROV_NSM_LAND_0918;x
987;96;50;41;PROV_NSM_LAND_0919;x
988;96;50;57;PROV_NSM_LAND_0920;x
989;96;50;159;PROV_NSM_SEA_069;x
990;96;58;58;PROV_NSM_LAND_0921;x
991;96;74;109;PROV_NSM_LAND_0922;x
992;96;96;85;PROV_NSM_LAND_0923;x
993;96;101;74;PROV_NSM_LAND_0924;x
994;96;142;102;PROV_NSM_LAND_0925;x
995;96;153;75;PROV_NSM_LAND_0926;x
996;96;174;150;PROV_NSM_LAND_0927;x
997;96;175;181;PROV_NSM_LAND_0928;x
998;96;186;139;PROV_NSM_LAND_0929;x
999;96;198;174;PROV_NSM_LAND_0930;x
1000;96;202;88;PROV_NSM_LAND_0931;x
1001;96;214;96;PROV_NSM_LAND_0932;x
1002;96;217;43;PROV_NSM_LAND_0933;x
1003;96;225;149;PROV_NSM_LAND_0934;x
1004;96;225;179;PROV_NSM_LAND_0935;x
1005;96;234;112;PROV_NSM_LAND_0936;x
1006;96;240;53;PROV_NSM_LAND_0937;x
1007;96;241;128;PROV_NSM_LAND_0938;x
1008;97;44;90;PROV_NSM_LAND_0939;x
1009;97;51;80;PROV_NSM_LAND_0940;x
1010;97;71;166;PROV_NSM_SEA_070;x
1011;97;119;43;PROV_NSM_LAND_0941;x
1012;97;134;128;PROV_NSM_LAND_0942;x
1013;97;159;62;PROV_NSM_LAND_0943;x
1014;97;185;141;PROV_NSM_LAND_0944;x
1015;97;190;114;PROV_NSM_LAND_0945;x
1016;97;204;149;PROV_NSM_LAND_0946;x
1017;97;204;222;PROV_NSM_LAND_0947;x
1018;97;206;139;PROV_NSM_LAND_0948;x
1019;97;213;243;PROV_NSM_LAND_0949;x
1020;97;231;124;PROV_NSM_LAND_0950;x
1021;97;243;38;PROV_NSM_LAND_0951;x
1022;98;41;44;PROV_NSM_LAND_0952;x
1023;98;48;197;PROV_NSM_SEA_071;x
1024;98;62;46;PROV_NSM_LAND_0953;x
1025;98;86;117;PROV_NSM_LAND_0954;x
1026;98;89;94;PROV_NSM_LAND_0955;x
1027;98;108;220;PROV_NSM_SEA_072;x
1028;98;115;78;PROV_NSM_LAND_0956;x
1029;98;124;67;PROV_NSM_LAND_0957;x
1030;98;162;75;PROV_NSM_LAND_0958;x
1031;98;174;41;PROV_NSM_LAND_0959;x
1032;98;174;47;PROV_NSM_LAND_0960;x
1033;98;184;97;PROV_NSM_LAND_0961;x
1034;98;208;229;PROV_NSM_LAND_0962;x
1035;98;219;223;PROV_NSM_LAND_0963;x
1036;98;238;240;PROV_NSM_LAND_0964;x
1037;98;241;176;PROV_NSM_LAND_0965;x
1038;98;243;51;PROV_NSM_LAND_0966;x
1039;99;44;64;PROV_NSM_LAND_0967;x
1040;99;64;91;PROV_NSM_LAND_0968;x
1041;99;73;50;PROV_NSM_LAND_0969;x
1042;99;73;105;PROV_NSM_LAND_0970;x
1043;99;74;118;PROV_NSM_LAND_0971;x
1044;99;115;76;PROV_NSM_LAND_0972;x
1045;99;119;49;PROV_NSM_LAND_0973;x
1046;99;126;73;PROV_NSM_LAND_0974;x
1047;99;131;238;PROV_NSM_SEA_073;x
1048;99;135;92;PROV_NSM_LAND_0975;x
1049;99;143;188;PROV_NSM_SEA_074;x
1050;99;145;101;PROV_NSM_LAND_0976;x
1051;99;147;180;PROV_NSM_LAND_0977;x
1052;99;153;153;PROV_NSM_LAND_0978;x
1053;99;157;129;PROV_NSM_LAND_0979;x
1054;99;198;160;PROV_NSM_LAND_0980;x
1055;99;212;123;PROV_NSM_LAND_0981;x
1056;99;243;110;PROV_NSM_LAND_0982;x
1057;100;36;167;PROV_NSM_SEA_075;x
1058;100;42;213;PROV_NSM_SEA_076;x
1059;100;68;129;PROV_NSM_LAND_0983;x
1060;100;87;235;PROV_NSM_SEA_077;x
1061;100;94;87;PROV_NSM_LAND_0984;x
1062;100;96;82;PROV_NSM_LAND_0985;x
1063;100;98;90;PROV_NSM_LAND_0986;x
1064;100;126;111;PROV_NSM_LAND_0987;x
1065;100;136;168;PROV_NSM_LAND_0988;x
1066;100;158;173;PROV_NSM_LAND_0989;x
1067;100;163;119;PROV_NSM_LAND_0990;x
1068;100;170;55;PROV_NSM_LAND_0991;x
1069;100;171;185;PROV_NSM_LAND_0992;x
1070;100;187;40;PROV_NSM_LAND_0993;x
1071;100;191;184;PROV_NSM_LAND_0994;x
1072;100;197;153;PROV_NSM_LAND_0995;x
1073;100;201;224;PROV_NSM_LAND_0996;x
1074;100;211;106;PROV_NSM_LAND_0997;x
1075;101;47;61;PROV_NSM_LAND_0998;x
1076;101;75;79;PROV_NSM_LAND_0999;x
1077;101;87;89;PROV_NSM_LAND_1000;x
1078;101;134;138;PROV_NSM_LAND_1001;x
1079;101;145;107;PROV_NSM_LAND_1002;x
1080;101;156;48;PROV_NSM_LAND_1003;x
1081;101;159;161;PROV_NSM_LAND_1004;x
1082;101;162;78;PROV_NSM_LAND_1005;x
1083;101;168;185;PROV_NSM_LAND_1006;x
1084;101;179;169;PROV_NSM_LAND_1007;x
1085;101;181;41;PROV_NSM_LAND_1008;x
1086;101;184;84;PROV_NSM_LAND_1009;x
1087;101;190;115;PROV_NSM_LAND_1010;x
1088;101;195;202;PROV_NSM_LAND_1011;x
1089;101;214;191;PROV_NSM_LAND_1012;x
1090;102;37;70;PROV_NSM_LAND_1013;x
1091;102;45;66;PROV_NSM_LAND_1014;x
1092;102;76;130;PROV_NSM_LAND_1015;x
1093;102;92;51;PROV_NSM_LAND_1016;x
1094;102;97;110;PROV_NSM_LAND_1017;x
1095;102;103;107;PROV_NSM_LAND_1018;x
1096;102;106;128;PROV_NSM_LAND_1019;x
1097;102;108;104;PROV_NSM_LAND_1020;x
1098;102;136;118;PROV_NSM_LAND_1021;x
1099;102;152;125;PROV_NSM_LAND_1022;x
1100;102;185;123;PROV_NSM_LAND_1023;x
1101;102;193;123;PROV_NSM_LAND_1024;x
1102;102;219;81;PROV_NSM_LAND_1025;x
1103;102;220;155;PROV_NSM_LAND_1026;x
1104;102;222;142;PROV_NSM_LAND_1027;x
1105;103;45;44;PROV_NSM_LAND_1028;x
1106;103;49;72;PROV_NSM_LAND_1029;x
1107;103;72;75;PROV_NSM_LAND_1030;x
1108;103;102;55;PROV_NSM_LAND_1031;x
1109;103;124;122;PROV_NSM_LAND_1032;x
1110;103;127;178;PROV_NSM_SEA_078;x
1111;103;138;168;PROV_NSM_LAND_1033;x
1112;103;146;111;PROV_NSM_LAND_1034;x
1113;103;150;180;PROV_NSM_LAND_1035;x
1114;103;168;126;PROV_NSM_LAND_1036;x
1115;103;170;74;PROV_NSM_LAND_1037;x
1116;103;170;121;PROV_NSM_LAND_1038;x
1117;103;172;147;PROV_NSM_LAND_1039;x
